customer_id,city,pincode,latitude,longitude,customer_rating
573,Patna,594210,21.883167,76.523308,4.5
574,Lucknow,526037,21.744029,84.447343,4.6
575,Mumbai,546913,23.254988,76.725619,2.6
576,Lucknow,527222,23.011263,79.690623,3.1
577,Bangalore,588032,13.424045,73.766895,3.9
578,Lucknow,519548,27.191136,84.47242,2.7
579,Hyderabad,533540,22.309389,79.30802,4.9
580,Pune,560853,12.801283,85.010855,4.7
581,Pune,547214,24.825538,77.003314,4.3
582,Hyderabad,599379,26.244672,72.154757,2.8
583,Chennai,543078,17.720438,79.003432,4.1
584,Hyderabad,548840,25.039429,74.925911,3.5
585,Lucknow,535629,25.371334,83.038439,3.7
586,Jaipur,585045,26.177982,74.66846,2.8
587,Bangalore,520892,13.65941,86.579628,3.7
588,Indore,588918,19.010605,81.781171,4.4
589,Indore,503777,25.801212,86.079204,4.3
590,Chennai,563318,26.726368,73.807,3.5
591,Bangalore,508301,16.185806,77.027807,4.3
592,Patna,597468,21.226384,81.040196,4.9
593,Delhi,568039,20.369651,83.209283,2.7
594,Mumbai,563167,17.531992,82.820729,3.5
595,Patna,580335,12.873058,82.294379,2.9
596,Lucknow,564990,25.91065,73.197844,3.7
597,Mumbai,543371,27.522321,72.805611,3.1
598,Jaipur,552858,25.073653,73.26129,3.6
599,Indore,558733,13.408318,79.975298,3.3
600,Lucknow,597679,22.453968,73.642293,3.5
601,Patna,571971,12.002715,73.454329,4.0
602,Indore,583563,16.873567,80.133404,3.0
603,Lucknow,544676,17.81348,72.868403,3.1
604,Lucknow,543512,20.962414,81.916128,3.7
605,Delhi,593836,19.240519,73.558992,4.1
606,Bangalore,544742,17.682224,82.138579,4.5
607,Patna,568417,17.982246,73.701156,4.7
608,Lucknow,518408,25.149419,83.880174,3.5
609,Pune,580065,15.134743,73.931933,4.6
610,Mumbai,559905,25.192866,75.04926,3.3
611,Jaipur,506094,26.826024,85.39946,4.0
612,Lucknow,559950,22.535307,87.299045,2.8
613,Lucknow,500568,20.48583,72.777146,4.8
614,Indore,563298,26.789934,84.497304,4.8
615,Indore,522760,23.687915,74.054109,3.5
616,Indore,579450,26.123134,80.065762,3.5
617,Indore,590769,24.197995,76.377534,4.9
618,Pune,559355,24.876749,74.21088,4.0
619,Patna,539179,25.489191,80.764896,3.3
620,Patna,582913,15.477481,75.355403,4.3
621,Delhi,588129,14.122748,83.366343,4.9
622,Chennai,566046,20.679864,82.190039,4.3
623,Delhi,573699,19.685919,81.130211,4.2
624,Jaipur,588374,23.9659,85.462229,3.2
625,Jaipur,501673,20.36368,72.404354,2.9
626,Bangalore,526201,16.271652,84.568515,5.0
627,Pune,519192,25.430109,83.049518,3.2
628,Patna,504234,17.738919,79.241512,4.0
629,Patna,529400,23.878604,80.980329,3.1
630,Pune,590824,22.631897,86.823757,3.5
631,Delhi,572368,12.860835,83.898719,3.0
632,Lucknow,529563,26.583782,83.274065,4.1
633,Indore,571645,23.815201,75.143505,4.3
634,Mumbai,538558,19.181039,87.735253,2.7
635,Chennai,596348,20.22155,78.035172,3.6
636,Patna,534634,14.081064,81.343777,3.1
637,Delhi,561122,23.355029,74.476891,2.9
638,Delhi,578234,12.813687,86.91811,4.0
639,Pune,564297,24.638531,80.802563,2.7
640,Delhi,568864,15.519392,74.941906,2.7
641,Patna,520889,18.6549,80.592575,2.7
642,Mumbai,527964,22.613352,77.297065,3.2
643,Indore,569533,19.597715,80.981355,4.4
644,Bangalore,515036,22.703015,79.130676,4.8
645,Indore,581412,15.901235,72.638036,4.7
646,Jaipur,514860,18.174015,80.643797,3.2
647,Patna,549146,20.228945,80.139769,3.7
648,Pune,585397,15.080198,80.222315,4.9
649,Chennai,570513,20.531293,82.030929,3.0
650,Mumbai,589837,18.787351,73.662829,3.8
651,Jaipur,584746,25.06807,73.153928,4.2
652,Bangalore,560191,23.469893,72.606181,2.7
653,Chennai,533018,20.929347,81.199397,3.1
654,Pune,553429,18.208522,82.083476,3.6
655,Bangalore,551052,22.77278,80.55735,4.1
656,Indore,508288,24.09537,81.369728,4.3
657,Hyderabad,546884,26.848764,73.698169,4.5
658,Pune,579503,13.384084,84.244388,3.6
659,Jaipur,586602,12.493106,74.501176,3.0
660,Jaipur,571529,16.719656,82.144731,3.2
661,Delhi,501461,20.856387,80.881116,2.8
662,Bangalore,575067,21.546478,80.594433,4.9
663,Pune,527532,23.972745,86.456742,3.4
664,Jaipur,584663,25.623342,74.279282,3.0
665,Indore,533127,15.109219,74.901728,4.5
666,Bangalore,598440,26.917918,87.909009,3.7
667,Patna,509587,16.650443,73.077804,2.7
668,Indore,563857,27.224639,77.714214,4.2
669,Mumbai,513113,16.562194,73.116942,3.0
670,Lucknow,559067,17.253537,82.550756,4.2
671,Chennai,574128,21.06979,84.923196,4.9
672,Chennai,500633,17.011436,84.570562,4.3
673,Jaipur,536264,25.441761,74.148893,4.3
674,Lucknow,560666,19.125728,84.396271,3.7
675,Hyderabad,523038,22.328826,73.311579,3.2
676,Chennai,570597,15.142911,83.736714,4.1
677,Hyderabad,502441,25.593396,82.106024,4.5
678,Indore,553101,24.307204,75.404171,2.6
679,Pune,571233,26.303775,80.634834,4.1
680,Chennai,547948,18.279974,86.263001,4.0
681,Pune,517548,19.435218,80.166592,3.5
682,Patna,501388,22.602856,85.567709,4.5
683,Indore,589674,14.653497,80.226187,3.6
684,Chennai,574233,27.179389,82.550613,4.9
685,Lucknow,547028,12.646717,84.183558,3.1
686,Pune,548422,15.744299,82.69737,3.8
687,Delhi,550868,19.514788,79.274295,2.6
688,Delhi,513529,23.25978,80.341966,4.6
689,Pune,575842,20.709601,74.781597,4.1
690,Delhi,577028,22.453385,85.367505,3.8
691,Jaipur,529215,20.261949,77.646368,4.7
692,Lucknow,563191,26.194751,72.105563,4.7
693,Lucknow,521706,15.679852,80.23266,3.2
694,Chennai,524498,14.517718,81.632324,4.5
695,Mumbai,554344,24.978762,83.524091,3.7
696,Lucknow,562786,15.371263,74.57994,4.6
697,Bangalore,531938,12.690309,81.175784,2.9
698,Patna,505136,26.252763,74.349842,2.9
699,Chennai,567717,27.331813,81.58972,3.9
700,Bangalore,594312,23.647589,85.140853,4.9
701,Mumbai,558877,21.704414,79.542615,3.7
702,Mumbai,553840,21.613419,84.713857,4.6
703,Chennai,581685,22.55438,76.232331,4.3
704,Delhi,559437,21.544534,73.101486,3.4
705,Chennai,514230,12.265002,80.363381,4.8
706,Jaipur,519603,21.688176,74.838755,4.8
707,Indore,505116,26.044042,80.502879,4.4
708,Hyderabad,563208,22.550282,86.431756,3.8
709,Bangalore,588940,22.387708,80.352708,3.4
710,Bangalore,591441,20.477064,75.67178,4.5
711,Jaipur,545943,21.424769,83.862305,4.4
712,Indore,512807,18.80783,76.072288,4.4
713,Hyderabad,537128,21.572678,80.699696,3.1
714,Bangalore,592949,23.898331,72.113825,3.8
715,Patna,500942,18.000478,75.286699,4.5
716,Jaipur,547483,13.705331,78.817145,4.0
717,Pune,570268,18.776985,77.850306,3.2
718,Jaipur,598955,15.259099,80.833679,3.9
719,Chennai,548524,20.945501,79.740163,5.0
720,Indore,545135,24.387112,78.370076,2.8
721,Hyderabad,598017,15.676341,84.529748,4.9
722,Hyderabad,528109,20.133497,84.577298,4.5
723,Indore,591364,22.953031,72.832845,3.5
724,Bangalore,511939,25.172087,79.546699,4.0
725,Hyderabad,508399,16.209472,77.933362,4.0
726,Jaipur,552513,21.823449,80.336089,4.3
727,Indore,507531,27.131454,85.12366,4.1
728,Lucknow,501403,15.227316,82.510148,4.5
729,Pune,525525,12.53775,81.592239,3.8
730,Mumbai,580634,14.711726,72.576978,3.1
731,Bangalore,520636,13.389485,76.41499,3.5
732,Jaipur,553143,21.377283,80.283883,4.3
733,Hyderabad,511818,20.793482,83.618219,3.9
734,Indore,545625,17.559601,85.048238,3.1
735,Mumbai,559606,26.875421,81.198508,3.2
736,Jaipur,566353,13.703439,73.158176,3.2
737,Hyderabad,567277,27.30735,86.017809,4.5
738,Indore,532786,23.10707,87.456887,3.9
739,Mumbai,599283,17.434572,84.409581,4.2
740,Indore,503584,19.711523,76.125116,3.5
741,Mumbai,588724,23.218818,84.802582,3.5
742,Delhi,567699,20.570431,83.213097,3.2
743,Pune,512190,18.38289,83.98061,3.4
744,Patna,523394,19.624887,77.656607,4.7
745,Pune,523957,27.15389,82.929717,4.8
746,Lucknow,596614,15.194665,83.766865,4.7
747,Mumbai,530042,15.244265,75.995127,4.0
748,Chennai,513983,13.918056,73.255801,4.9
749,Lucknow,580455,12.105979,85.713429,4.9
750,Lucknow,548653,21.93068,79.877446,5.0
751,Indore,536009,19.852886,87.750315,4.8
752,Pune,552150,15.553485,81.226643,2.6
753,Jaipur,562694,27.034471,72.521002,3.4
754,Chennai,559925,27.624115,83.171913,3.7
755,Bangalore,501549,22.785649,78.070848,2.8
756,Delhi,580318,25.789472,74.994439,3.2
757,Pune,561780,27.336429,77.489543,3.0
758,Jaipur,527594,18.705487,84.035132,3.4
759,Jaipur,536651,19.211664,81.142555,4.9
760,Mumbai,513090,23.533047,84.865401,3.9
761,Jaipur,525698,14.3335,87.346367,2.9
762,Bangalore,523148,18.744331,74.151547,4.7
763,Patna,569990,23.528965,84.565327,3.3
764,Patna,574427,12.763349,73.583597,2.9
765,Mumbai,533330,19.624631,82.077795,3.6
766,Delhi,534048,17.775392,80.965601,4.8
767,Pune,545107,12.317365,73.9398,4.7
768,Indore,526077,21.22966,82.397848,3.8
769,Pune,546544,17.201445,80.167112,4.4
770,Lucknow,510277,18.097136,76.584377,4.1
771,Chennai,521964,22.24929,86.857067,3.6
772,Indore,574925,18.476364,86.513169,2.7
773,Delhi,529912,17.015713,82.44821,4.3
774,Indore,584494,18.327285,86.203069,4.5
775,Delhi,598028,21.390716,87.448417,3.5
776,Chennai,503027,14.000639,75.754035,3.1
777,Hyderabad,527600,14.670567,73.648149,2.7
778,Lucknow,571884,12.861207,84.334939,3.8
779,Hyderabad,513622,16.199236,74.48439,4.1
780,Jaipur,540549,15.669695,83.801492,3.6
781,Chennai,517206,20.427877,74.729728,2.6
782,Delhi,542624,25.827858,79.475096,4.7
783,Pune,571898,19.117519,87.512676,4.2
784,Chennai,577441,21.561347,82.09676,4.1
785,Indore,557013,20.375357,82.232452,3.3
786,Delhi,563131,20.63469,84.875324,3.6
787,Delhi,554028,16.156913,76.857167,2.5
788,Chennai,545073,16.588196,80.561582,4.2
789,Lucknow,599021,19.633073,72.146122,3.6
790,Pune,578250,15.699446,72.115488,3.4
791,Jaipur,573472,18.993702,75.998338,4.3
792,Jaipur,549592,15.529479,73.267356,4.1
793,Patna,580375,24.921199,82.954245,3.2
794,Patna,535235,18.606462,85.655712,3.0
795,Pune,514464,22.190283,81.883671,3.2
796,Indore,564486,15.004631,72.310326,2.6
797,Patna,502900,14.975002,73.636376,3.2
798,Lucknow,595303,12.131265,73.443152,2.5
799,Mumbai,544815,18.723888,84.571605,3.7
800,Delhi,560776,23.150957,72.507794,2.7
801,Chennai,507345,16.264057,78.278748,3.9
802,Chennai,525191,26.331184,76.001271,3.5
803,Bangalore,515985,27.593576,83.43492,3.5
804,Lucknow,532396,23.801904,72.536165,3.7
805,Hyderabad,568306,22.656126,75.335154,3.5
806,Pune,542344,14.537783,83.651793,4.4
807,Patna,568278,13.954264,79.699673,3.2
808,Delhi,506827,25.818523,75.484612,2.8
809,Jaipur,542534,12.241083,84.710246,4.0
810,Jaipur,531862,12.142878,72.671894,4.5
811,Lucknow,590230,21.539397,77.942379,2.7
812,Chennai,565525,13.462425,81.898318,4.8
813,Bangalore,507834,17.688283,74.462695,3.8
814,Hyderabad,516492,19.805486,77.067833,3.9
815,Delhi,557503,23.731021,72.341645,3.4
816,Chennai,532859,26.378609,79.764834,3.6
817,Pune,571137,23.152604,75.036413,3.0
818,Delhi,542425,23.718439,76.405191,4.6
819,Patna,521016,13.102025,74.480408,3.2
820,Pune,570989,17.873803,72.011517,4.1
821,Jaipur,596161,14.968549,72.299518,4.6
822,Indore,531298,17.131106,73.013468,4.9
823,Jaipur,524886,20.385116,79.960787,3.9
824,Indore,537110,17.161601,82.254463,2.8
825,Patna,586362,13.066877,85.363094,2.8
826,Bangalore,526486,13.712883,75.065866,2.6
827,Jaipur,586235,19.838554,81.983528,4.0
828,Bangalore,548018,15.531565,83.485523,2.5
829,Mumbai,585950,19.862488,86.236277,2.7
830,Bangalore,547307,20.928318,87.011902,3.5
831,Delhi,592855,12.9328,81.870933,3.8
832,Hyderabad,539833,13.246966,75.454401,3.8
833,Hyderabad,595049,15.696288,78.165297,3.0
834,Mumbai,574714,22.005201,74.862366,4.4
835,Jaipur,597793,13.688227,82.217989,3.4
836,Lucknow,592084,22.643878,86.125184,2.9
837,Chennai,572085,18.424915,77.400206,2.9
838,Indore,558066,26.93632,86.43976,3.9
839,Delhi,548722,18.597493,82.131853,4.6
840,Delhi,579745,15.851561,80.73002,3.4
841,Patna,597593,16.065426,87.386428,3.6
842,Jaipur,500025,23.621012,87.727304,4.0
843,Patna,517705,27.894592,76.829466,3.3
844,Mumbai,528157,25.691527,72.347222,4.6
845,Pune,572569,20.180344,81.130691,3.9
846,Hyderabad,504946,19.365917,74.497714,3.2
847,Indore,532749,15.727906,84.977188,2.7
848,Jaipur,574588,26.686109,83.748255,4.3
849,Lucknow,522662,19.812422,86.384386,4.3
850,Hyderabad,578018,22.276074,72.597946,4.5
851,Jaipur,510286,24.481951,86.749944,3.3
852,Jaipur,554594,26.883937,73.928648,4.4
853,Indore,501498,22.142194,82.115098,2.6
854,Patna,505397,17.109065,81.038606,3.3
855,Mumbai,520079,12.808317,83.705257,3.5
856,Lucknow,598676,21.522115,80.07567,3.1
857,Pune,551684,14.368198,77.378691,3.7
858,Bangalore,571847,18.387061,73.361264,3.8
859,Chennai,599881,14.157932,80.948739,3.7
860,Indore,525703,20.978682,87.95326,3.8
861,Mumbai,509390,16.260113,78.881052,4.2
862,Indore,511743,13.800478,78.617313,3.4
863,Mumbai,542039,17.512399,82.486558,4.4
864,Chennai,545838,21.859536,87.842547,3.6
865,Chennai,557732,12.718041,85.090751,3.0
866,Delhi,520446,24.123741,85.644226,2.8
867,Bangalore,531856,27.183055,86.827675,4.7
868,Pune,501800,17.492342,84.868492,3.3
869,Lucknow,502981,17.310028,83.840208,3.0
870,Patna,568585,24.005682,80.780801,4.1
871,Chennai,591104,23.180084,72.294216,4.0
872,Patna,505699,16.087302,72.961761,3.0
873,Indore,535557,12.849364,82.476126,2.5
874,Jaipur,586556,16.340966,85.633327,4.2
875,Hyderabad,502500,16.679929,86.134437,3.5
876,Jaipur,566655,27.625791,73.593659,3.3
877,Indore,569672,13.408331,75.182003,4.9
878,Patna,593384,12.343815,75.958274,3.8
879,Delhi,564216,18.294397,74.512084,3.4
880,Delhi,546580,22.003696,75.779276,4.9
881,Patna,536159,24.990286,82.012678,4.7
882,Bangalore,572737,27.185863,75.609323,3.4
883,Jaipur,586105,14.196171,83.678235,3.8
884,Indore,581988,22.984373,78.677333,3.9
885,Jaipur,540944,26.555766,77.268556,3.9
886,Mumbai,585520,14.217224,80.661661,4.5
887,Chennai,540501,23.016513,86.378291,4.8
888,Jaipur,519025,22.499708,81.037509,2.9
889,Hyderabad,573051,20.527385,83.511048,3.0
890,Chennai,595299,12.471734,77.098999,4.9
891,Jaipur,539760,19.088072,86.940296,4.7
892,Pune,519917,24.465726,73.708343,3.0
893,Indore,580864,16.269802,81.072689,3.1
894,Mumbai,530266,22.998046,77.748181,4.2
895,Lucknow,517575,20.037193,81.675388,4.3
896,Delhi,524114,25.634071,79.86313,2.8
897,Mumbai,529658,12.515673,84.232622,2.5
898,Pune,554138,15.560867,82.741425,3.0
899,Mumbai,508668,14.833251,87.275185,3.6
900,Indore,564217,23.005803,85.868398,4.7
901,Jaipur,553066,24.419436,81.726879,4.6
902,Delhi,551662,21.784078,83.879486,4.0
903,Patna,584068,26.012528,84.590718,3.8
904,Lucknow,559886,25.232162,72.678655,5.0
905,Patna,570499,18.329779,83.762721,3.9
906,Patna,582660,27.401477,75.037605,3.6
907,Pune,537475,19.381555,78.759395,4.0
908,Bangalore,590433,20.271514,74.275834,4.6
909,Lucknow,511854,23.562349,73.810745,4.4
910,Patna,517734,18.289067,77.175375,2.6
911,Lucknow,577373,26.34588,86.332719,4.7
912,Hyderabad,532778,17.185196,82.377223,4.3
913,Chennai,594158,23.732197,73.45906,4.3
914,Delhi,511181,20.381077,78.145398,4.5
915,Patna,580225,27.196062,78.058858,3.5
916,Chennai,543934,21.047865,82.552485,2.9
917,Chennai,523444,24.306509,72.820968,3.3
918,Lucknow,537851,22.023246,73.880864,2.8
919,Mumbai,500463,21.960965,76.049776,3.6
920,Lucknow,571237,24.919273,81.727743,3.7
921,Mumbai,577183,22.55153,79.259816,3.6
922,Indore,578656,12.105168,86.114686,3.2
923,Patna,527215,12.782701,74.372099,4.1
924,Bangalore,519054,25.661269,82.671945,4.6
925,Pune,543399,26.726155,72.784502,3.5
926,Chennai,521146,22.753448,81.777436,4.2
927,Indore,575010,24.596921,74.838708,3.6
928,Indore,547210,26.903677,73.490021,3.2
929,Delhi,549668,25.124236,84.135072,4.6
930,Hyderabad,538382,19.53307,73.952372,4.6
931,Delhi,569081,18.620127,75.357526,3.0
932,Bangalore,514326,21.141873,87.669599,3.8
933,Hyderabad,563394,23.585186,81.676448,4.5
934,Pune,555974,21.741514,77.063817,3.8
935,Indore,546380,26.833686,81.82864,3.7
936,Lucknow,564553,24.927686,86.138619,3.1
937,Pune,525369,12.025295,72.383789,4.1
938,Hyderabad,596661,25.569117,84.79303,5.0
939,Jaipur,505962,17.340676,80.966648,4.1
940,Bangalore,583967,15.218994,76.506027,4.5
941,Pune,539358,20.107034,77.182781,2.5
942,Delhi,544742,18.336789,81.102745,4.9
943,Chennai,525430,17.288237,77.40699,4.2
944,Lucknow,504660,22.330436,79.703928,4.1
945,Patna,543923,19.399521,85.026666,4.8
946,Bangalore,568298,16.7895,83.599426,3.3
947,Patna,502453,15.3322,82.967893,4.5
948,Delhi,508678,27.513813,76.48736,2.6
949,Jaipur,582118,20.548371,74.655512,4.0
950,Chennai,578012,13.869514,84.517503,3.3
951,Delhi,593040,12.506051,78.621913,3.7
952,Mumbai,548704,19.230501,87.211628,3.0
953,Pune,522939,13.7957,84.559104,4.4
954,Hyderabad,558166,20.095915,84.784404,4.8
955,Chennai,524931,17.441854,79.735551,4.7
956,Pune,542904,14.292721,85.948784,4.6
957,Patna,588698,27.883526,75.282994,2.6
958,Jaipur,593543,25.836963,73.853376,3.3
959,Bangalore,590053,25.569984,85.950001,3.3
960,Bangalore,513513,20.329243,82.543749,3.3
961,Indore,599417,16.994286,86.274169,3.3
962,Mumbai,537560,16.426393,77.106397,3.6
963,Hyderabad,535737,14.389132,76.37819,2.5
964,Indore,573351,20.224971,75.305238,3.4
965,Delhi,535527,14.264909,83.269659,3.2
966,Mumbai,522449,13.139886,81.812206,3.3
967,Lucknow,506648,14.081184,79.531769,4.2
968,Hyderabad,550279,12.860798,78.823452,2.9
969,Indore,577693,22.071531,83.041998,3.6
970,Delhi,540952,17.317314,75.170354,4.4
971,Patna,510295,27.57891,84.091887,3.7
972,Chennai,512178,25.005616,86.715025,3.7
973,Lucknow,540683,22.951648,83.363454,3.7
974,Mumbai,529333,14.299547,86.331214,3.1
975,Delhi,551390,14.933649,86.676231,3.3
976,Delhi,559412,19.800108,73.045843,2.8
977,Lucknow,560455,25.53226,76.516118,3.4
978,Indore,516697,20.127195,78.490976,4.3
979,Hyderabad,542712,20.898398,73.134784,3.3
980,Lucknow,552535,21.448575,75.817205,3.1
981,Chennai,563225,18.141063,77.451427,4.5
982,Indore,556511,24.549024,78.965659,4.5
983,Patna,590981,15.778469,82.601796,2.7
984,Indore,563783,13.829166,81.537208,3.3
985,Hyderabad,558355,14.818784,87.294135,2.7
986,Hyderabad,589850,25.025068,84.341494,3.4
987,Lucknow,584540,22.562636,73.448528,4.5
988,Indore,598957,22.178125,72.002949,2.9
989,Chennai,559372,20.500093,78.239723,3.9
990,Mumbai,526956,22.904269,77.065563,3.9
991,Pune,556980,23.48466,86.641887,5.0
992,Indore,501064,21.783852,80.166782,4.6
993,Pune,508180,17.907566,80.782162,2.6
994,Patna,547086,13.755173,76.515348,2.6
995,Jaipur,592041,21.442622,82.003429,4.3
996,Jaipur,550012,18.963041,75.379457,2.9
997,Chennai,524671,20.886745,85.493243,3.4
998,Jaipur,520220,16.615534,85.963771,2.8
999,Bangalore,509403,22.374228,74.303934,4.7
1000,Jaipur,517796,13.354615,82.275886,3.5
1001,Lucknow,591146,21.670872,78.811267,2.9
1002,Patna,555590,20.8328,79.200732,3.4
1003,Chennai,555675,21.673172,81.247016,4.6
1004,Mumbai,593340,20.027661,78.573405,3.9
1005,Delhi,504385,27.651735,81.090393,4.3
1006,Hyderabad,576056,19.704527,83.047956,2.9
1007,Patna,598380,24.461917,79.438981,2.7
1008,Indore,511592,15.923701,82.090606,4.2
1009,Hyderabad,589662,22.139003,84.769572,3.3
1010,Bangalore,545029,20.560532,72.172534,3.6
1011,Lucknow,575230,23.741033,78.736258,4.9
1012,Pune,537907,14.680131,83.120819,4.0
1013,Pune,595285,24.560345,76.16709,4.1
1014,Indore,522161,21.16576,82.501118,3.2
1015,Indore,503578,16.58905,73.320163,3.8
1016,Pune,533036,14.12062,76.495551,4.6
1017,Bangalore,597180,13.78479,74.793822,4.0
1018,Chennai,586396,19.146451,84.925451,3.2
1019,Mumbai,563559,14.892947,80.438222,2.6
1020,Hyderabad,519014,21.528705,85.14758,4.6
1021,Jaipur,550222,15.807159,79.04296,4.1
1022,Mumbai,575727,23.749778,77.521212,4.1
1023,Hyderabad,506884,14.681606,78.379917,3.3
1024,Patna,530626,18.076813,83.289725,3.7
1025,Chennai,569526,25.924444,72.189809,4.8
1026,Lucknow,550070,22.855894,87.388204,4.2
1027,Bangalore,512761,26.683394,82.198786,4.9
1028,Jaipur,580017,26.688672,85.733691,3.3
1029,Pune,512881,16.085503,81.346829,3.7
1030,Mumbai,596247,22.750238,84.327957,3.8
1031,Chennai,541060,20.761801,82.76483,4.6
1032,Bangalore,553903,13.56318,73.662517,3.6
1033,Mumbai,595060,16.532752,75.089273,2.6
1034,Hyderabad,507455,27.016087,82.505688,4.6
1035,Indore,583634,13.948642,87.324725,2.7
1036,Indore,517027,18.015335,84.221724,4.1
1037,Chennai,514528,23.130458,76.053372,3.7
1038,Hyderabad,583726,19.2551,87.923958,4.4
1039,Delhi,533729,14.591457,73.183953,4.4
1040,Jaipur,550933,17.322476,72.960938,4.9
1041,Pune,523321,19.049197,79.867549,4.8
1042,Indore,551463,14.855075,79.872917,2.9
1043,Jaipur,528624,21.823461,73.699995,3.6
1044,Pune,513538,12.557774,73.126597,4.3
1045,Lucknow,502459,26.344198,74.381668,4.1
1046,Bangalore,587111,18.247741,74.42572,3.3
1047,Jaipur,575319,12.05926,83.32169,4.4
1048,Lucknow,557154,18.462604,83.644279,4.5
1049,Hyderabad,570795,15.613549,78.150782,4.2
1050,Lucknow,515886,21.075902,86.960675,3.4
1051,Pune,552509,12.883115,87.952253,4.1
1052,Delhi,570074,25.653473,77.441005,4.6
1053,Pune,584907,15.249928,80.871608,4.9
1054,Mumbai,539173,23.134116,86.343371,4.1
1055,Delhi,563766,13.3578,82.12466,4.3
1056,Chennai,504679,15.089484,83.515825,4.0
1057,Lucknow,550956,13.007882,80.648833,3.3
1058,Patna,558891,27.465186,72.262693,3.3
1059,Delhi,594504,12.685033,73.890994,4.5
1060,Patna,560079,27.041437,85.9232,3.8
1061,Indore,530537,26.797053,72.590043,2.9
1062,Bangalore,561763,26.514862,81.893953,3.1
1063,Chennai,501882,14.755984,72.799328,3.3
1064,Hyderabad,559793,21.779614,85.365635,2.7
1065,Hyderabad,514965,19.954296,84.786804,3.1
1066,Mumbai,555864,17.39749,85.374335,4.3
1067,Jaipur,542498,13.932839,82.945414,3.9
1068,Delhi,527948,24.227646,81.489364,3.3
1069,Hyderabad,535899,14.259789,78.642469,4.2
1070,Patna,521627,19.018579,86.810808,2.6
1071,Hyderabad,582863,21.799064,84.442586,2.5
1072,Lucknow,510580,12.101593,74.870606,2.7
1073,Indore,537189,18.659556,84.918589,4.4
1074,Chennai,527021,14.289406,76.335196,3.6
1075,Mumbai,522878,21.768608,72.601939,3.0
1076,Lucknow,580222,27.204769,82.035066,4.5
1077,Delhi,554891,12.073121,75.770224,2.8
1078,Patna,512541,21.902735,85.803697,5.0
1079,Patna,528740,19.427456,82.023428,3.0
1080,Bangalore,525391,13.802866,74.387479,4.6
1081,Lucknow,565210,14.821181,82.722282,2.6
1082,Delhi,537363,15.353436,76.022108,4.0
1083,Lucknow,505677,13.670738,72.839305,3.8
1084,Chennai,503809,19.760982,73.857041,4.7
1085,Lucknow,577687,21.276188,78.70506,4.4
1086,Delhi,530154,24.463604,77.218116,2.7
1087,Jaipur,526208,18.008518,75.530604,3.7
1088,Lucknow,507122,26.247822,74.31906,4.8
1089,Lucknow,523338,18.197285,74.182474,4.3
1090,Delhi,535349,15.235374,74.035388,4.2
1091,Bangalore,536779,14.184024,85.626422,3.6
1092,Chennai,599659,17.497216,86.182544,4.0
1093,Indore,522273,21.249943,80.84409,3.1
1094,Jaipur,568389,19.827414,87.930629,4.0
1095,Lucknow,536591,12.232062,78.849766,4.7
1096,Mumbai,542899,18.94798,75.558506,4.8
1097,Chennai,575196,26.372029,78.68435,2.6
1098,Lucknow,596138,24.297702,72.537929,3.8
1099,Lucknow,591311,25.140661,79.239062,3.1
1100,Patna,598707,12.198768,83.708581,4.9
1101,Chennai,546976,16.732647,82.362243,2.7
1102,Lucknow,587691,16.877386,83.252872,4.6
1103,Indore,503199,27.622732,79.42017,2.8
1104,Jaipur,524241,24.637739,77.926727,3.7
1105,Bangalore,582222,13.131177,86.294951,3.3
1106,Bangalore,538874,18.814436,76.31663,4.9
1107,Patna,575396,24.71166,84.60307,2.7
1108,Delhi,596437,26.915892,80.235784,4.8
1109,Delhi,506758,13.775465,77.849454,4.0
1110,Delhi,548029,14.804278,80.940647,2.7
1111,Mumbai,518141,27.700026,75.818123,2.8
1112,Lucknow,596649,27.026367,81.28191,4.9
1113,Mumbai,598719,23.920267,75.606996,3.4
1114,Pune,566003,22.883628,76.434325,2.7
1115,Delhi,559298,19.77963,80.426922,2.8
1116,Patna,588907,25.206064,86.391219,3.6
1117,Delhi,588251,27.125845,84.940734,4.9
1118,Hyderabad,524687,26.270451,79.325986,2.7
1119,Chennai,537797,27.332104,73.231157,2.9
1120,Hyderabad,591367,14.367265,74.407969,3.0
1121,Bangalore,538426,18.664587,82.918454,4.8
1122,Lucknow,545442,18.72208,83.803348,2.6
1123,Mumbai,508250,12.352586,84.831826,4.6
1124,Patna,584498,17.374038,81.259274,4.1
1125,Delhi,563720,21.493716,83.149817,4.6
1126,Lucknow,560031,16.865317,74.111268,4.5
1127,Chennai,534079,15.628511,77.950437,3.2
1128,Bangalore,519443,17.649934,79.294825,2.9
1129,Chennai,593298,20.565067,74.916488,2.9
1130,Chennai,521135,15.806485,72.658423,3.3
1131,Chennai,557788,16.166515,74.951945,3.9
1132,Bangalore,587235,17.0711,77.501552,3.4
1133,Patna,521311,20.538287,73.94384,2.6
1134,Lucknow,519055,27.164625,86.844981,2.9
1135,Patna,566507,17.30049,83.287222,3.7
1136,Pune,598849,27.691036,81.179641,2.9
1137,Indore,595491,26.510093,79.073689,4.2
1138,Lucknow,505253,14.230773,80.81536,3.3
1139,Jaipur,580939,25.454031,79.135563,2.7
1140,Bangalore,579711,22.261002,81.334903,3.1
1141,Pune,525652,12.360778,80.614597,3.6
1142,Hyderabad,567081,18.310778,79.847446,4.0
